order_id,order_date,customer_id,product_id,region_id,quantity,discount,sales_amount,cost_amount,profit,is_return,is_invalid_date
O018474,2025-01-14,C01134,P0004,R006,5,0.0,5130.3,3432.3,1698.0,0,0
O018475,2025-06-21,C01515,P0073,R017,2,0.0,1531.86,1258.2,273.66,0,0
O018476,2024-01-26,C00680,P0012,R017,1,0.1,1305.13,894.74,410.39,0,0
O018477,2024-02-26,C01910,P0092,R014,1,0.1,56.43,41.5,14.93,0,0
O018478,2025-03-06,C01792,P0084,R013,3,0.05,2616.73,2254.74,361.99,0,0
O018479,2025-09-17,C01832,P0079,R006,1,0.1,91.74,76.83,14.91,0,0
O018480,2025-11-13,C01426,P0088,R015,1,0.0,87.25,58.34,28.91,0,0
O018481,2025-02-19,C00375,P0015,R019,1,0.0,1243.47,897.03,346.44,0,0
O018482,2024-09-26,C00295,P0070,R008,1,0.05,57.56,37.94,19.62,0,0
O018483,2024-12-11,C01915,P0028,R012,3,0.05,1732.34,1559.13,173.21,0,0
O018484,2025-01-06,C01742,P0061,R019,2,0.1,1356.57,959.52,397.05,0,0
O018485,2025-03-28,C01762,P0045,R003,1,0.05,297.29,244.48,52.81,0,0
O018486,2024-06-15,C01285,P0017,R010,1,0.2,487.07,456.9,30.17,0,0
O018487,2024-10-11,C01714,P0080,R015,4,0.0,4257.64,3023.88,1233.76,0,0
O018488,2025-01-30,C00988,P0039,R007,2,0.0,1803.12,1377.56,425.56,0,0
O018489,2025-09-13,C00325,P0018,R002,2,0.1,1696.41,1531.34,165.07,0,0
O018490,2025-08-09,C00514,P0091,R004,1,0.05,280.11,206.95,73.16,0,0
O018491,2025-07-05,C01704,P0019,R018,5,0.0,262.1,220.1,42.0,0,0
O018492,2024-06-06,C01300,P0028,R006,2,0.1,1094.11,1039.42,54.69,0,0
O018493,2024-10-24,C01995,P0004,R018,1,0.0,1026.06,686.46,339.6,0,0
O018494,2025-02-08,C01797,P0060,R016,4,0.1,1633.43,1362.56,270.87,0,0
O018495,2025-12-08,C01519,P0087,R013,1,0.0,371.57,228.34,143.23,0,0
O018496,2024-09-16,C00077,P0089,R007,1,0.0,881.68,756.14,125.54,0,0
O018497,2025-11-02,C00371,P0080,R009,1,0.05,1011.19,755.97,255.22,0,0
O018498,2025-06-30,C00751,P0056,R007,3,0.0,2208.57,1638.63,569.94,0,0
O018499,2025-04-08,C00072,P0092,R008,1,0.05,59.56,41.5,18.06,0,0
O018500,2025-05-28,C01872,P0082,R008,2,0.0,372.16,317.32,54.84,0,0
O018501,2025-08-02,C00457,P0092,R008,2,0.0,125.4,83.0,42.4,0,0
O018502,2025-05-25,C00766,P0032,R007,4,0.0,4562.0,3501.96,1060.04,0,0
O018503,2025-05-06,C01350,P0068,R008,1,0.0,615.54,507.33,108.21,0,0
O018504,2024-10-03,C00072,P0004,R011,1,0.1,923.45,686.46,236.99,0,0
O018505,2024-11-08,C01273,P0061,R011,3,0.0,2260.95,1439.28,821.67,0,0
O018506,2025-03-14,C00203,P0091,R020,1,0.0,294.85,206.95,87.9,0,0
O018507,2025-09-08,C01805,P0080,R004,1,0.2,851.53,755.97,95.56,0,0
O018508,2025-04-20,C01382,P0083,R019,3,0.15,3182.45,2602.59,579.86,0,0
O018509,2025-12-23,C00672,P0040,R017,1,0.0,884.44,778.2,106.24,0,0
O018510,2025-05-12,C01401,P0049,R019,1,0.0,908.38,588.64,319.74,0,0
O018511,2024-10-24,C00629,P0099,R017,1,0.1,1012.46,718.45,294.01,0,0
O018512,2025-02-24,C00231,P0035,R013,2,0.05,1905.51,1506.58,398.93,0,0
O018513,2025-03-31,C00020,P0013,R009,1,0.0,323.43,263.26,60.17,0,0
O018514,2025-09-25,C00439,P0048,R020,3,0.1,374.14,285.99,88.15,0,0
O018515,2024-07-06,C01416,P0082,R017,1,0.1,167.47,158.66,8.81,0,0
O018516,2024-06-30,C01128,P0061,R008,1,0.0,753.65,479.76,273.89,0,0
O018517,2024-05-27,C00547,P0007,R006,3,0.0,4371.81,2563.23,1808.58,0,0
O018518,2024-02-10,C01374,P0074,R004,1,0.0,497.71,405.74,91.97,0,0
O018519,2025-05-08,C00777,P0080,R014,2,0.0,2128.82,1511.94,616.88,0,0
O018520,2025-12-04,C00314,P0068,R019,4,0.05,2339.05,2029.32,309.73,0,0
O018521,2025-03-24,C01359,P0024,R018,1,0.0,956.81,827.54,129.27,0,0
O018522,2024-02-14,C00913,P0026,R017,2,0.0,1467.62,1134.0,333.62,0,0
O018523,2024-09-23,C01329,P0050,R017,2,0.0,2507.12,1654.8,852.32,0,0
O018524,2025-10-22,C01125,P0045,R008,1,0.05,297.29,244.48,52.81,0,0
O018525,2024-02-07,C00203,P0015,R017,1,0.1,1119.12,897.03,222.09,0,0
O018526,2025-03-23,C00100,P0090,R005,1,0.0,49.6,43.23,6.37,0,0
O018527,2024-11-18,C00202,P0095,R012,2,0.0,277.24,174.22,103.02,0,0
O018528,2025-11-02,C00448,P0020,R008,1,0.05,1128.44,729.28,399.16,0,0
O018529,2025-01-10,C00449,P0064,R006,1,0.0,902.56,757.41,145.15,0,0
O018530,2025-02-16,C01838,P0052,R009,1,0.0,453.69,386.04,67.65,0,0
O018531,2025-06-11,C01567,P0050,R016,2,0.05,2381.76,1654.8,726.96,0,0
O018532,2025-08-23,C01760,P0066,R017,3,0.05,2427.37,2134.53,292.84,0,0
O018533,2025-01-11,C00949,P0054,R012,2,0.1,1577.52,1247.02,330.5,0,0
O018534,2025-06-11,C00645,P0054,R008,2,0.1,1577.52,1247.02,330.5,0,0
O018535,2025-08-11,C00806,P0020,R013,1,0.05,1128.44,729.28,399.16,0,0
O018536,2025-01-18,C01736,P0078,R010,1,0.0,909.09,738.46,170.63,0,0
O018537,2025-06-07,C00712,P0066,R007,1,0.0,851.71,711.51,140.2,0,0
O018538,2024-09-22,C01266,P0009,R004,2,0.05,1787.92,1570.54,217.38,0,0
O018539,2024-09-16,C00290,P0046,R010,2,0.05,1989.57,1723.26,266.31,0,0
O018540,2024-01-03,C01964,P0029,R015,1,0.0,986.11,722.34,263.77,0,0
O018541,2025-05-04,C01284,P0048,R012,2,0.05,263.28,190.66,72.62,0,0
O018542,2024-07-02,C01933,P0017,R013,2,0.05,1156.8,913.8,243.0,0,0
O018543,2025-08-17,C00590,P0069,R016,2,0.0,1610.08,1225.7,384.38,0,0
O018544,2025-11-26,C01234,P0066,R003,5,0.1,3832.7,3557.55,275.15,0,0
O018545,2025-10-02,C00549,P0067,R017,1,0.1,1101.03,890.89,210.14,0,0
O018546,2024-07-20,C00936,P0045,R006,2,0.05,594.59,488.96,105.63,0,0
O018547,2025-04-21,C00646,P0078,R006,1,0.15,772.73,738.46,34.27,0,0
O018548,2025-07-03,C00285,P0088,R007,1,0.05,82.89,58.34,24.55,0,0
O018549,2025-01-04,C00885,P0051,R016,1,0.2,674.89,651.66,23.23,0,0
O018550,2025-01-06,C01061,P0052,R013,1,0.05,431.01,386.04,44.97,0,0
O018551,2024-11-16,C00315,P0093,R002,1,0.05,861.8,594.21,267.59,0,0
O018552,2024-08-13,C00797,P0068,R001,3,0.0,1846.62,1521.99,324.63,0,0
O018553,2025-02-23,C00188,P0060,R014,2,0.0,907.46,681.28,226.18,0,0
O018554,2025-12-25,C01292,P0080,R012,2,0.15,1809.5,1511.94,297.56,0,0
O018555,2024-06-09,C00626,P0040,R007,2,0.05,1680.44,1556.4,124.04,0,0
O018556,2024-02-04,C00179,P0005,R006,4,0.0,2688.76,2268.92,419.84,0,0
O018557,2024-02-11,C01027,P0077,R015,1,0.0,651.79,396.04,255.75,0,0
O018558,2025-03-01,C01670,P0072,R019,1,0.0,276.5,230.43,46.07,0,0
O018559,2024-07-16,C01983,P0052,R018,2,0.2,725.9,772.08,-46.18,0,0
O018560,2024-12-03,C01935,P0007,R017,3,0.0,4371.81,2563.23,1808.58,0,0
O018561,2025-11-25,C00348,P0096,R001,1,0.1,701.07,459.15,241.92,0,0
O018562,2024-02-25,C00419,P0079,R012,2,0.0,203.86,153.66,50.2,0,0
O018563,2024-05-07,C01786,P0047,R006,1,0.0,493.29,406.08,87.21,0,0
O018564,2024-06-05,C01266,P0027,R006,4,0.1,3379.18,3087.92,291.26,0,0
O018565,2024-11-30,C01087,P0064,R018,2,0.1,1624.61,1514.82,109.79,0,0
O018566,2025-05-22,C01604,P0004,R006,5,0.15,4360.75,3432.3,928.45,0,0
O018567,2024-05-13,C00130,P0055,R014,1,0.1,760.79,517.78,243.01,0,0
O018568,2024-03-20,C01109,P0100,R002,1,0.05,415.41,258.19,157.22,0,0
O018569,2024-03-03,C01145,P0080,R015,2,0.05,2022.38,1511.94,510.44,0,0
O018570,2025-08-08,C01871,P0099,R008,3,0.1,3037.36,2155.35,882.01,0,0
O018571,2024-01-22,C00935,P0049,R003,1,0.15,772.12,588.64,183.48,0,0
O018572,2025-04-01,C01024,P0013,R003,1,0.0,323.43,263.26,60.17,0,0
O018573,2025-02-26,C01602,P0098,R008,1,0.1,1263.36,817.94,445.42,0,0
O018574,2024-03-14,C00542,P0090,R013,2,0.0,99.2,86.46,12.74,0,0
O018575,2025-02-07,C00140,P0065,R017,1,0.05,485.01,442.51,42.5,0,0
O018576,2024-07-28,C00944,P0031,R018,1,0.05,155.35,113.67,41.68,0,0
O018577,2025-01-11,C01222,P0080,R017,2,0.0,2128.82,1511.94,616.88,0,0
O018578,2024-04-10,C00976,P0003,R002,2,0.05,2268.26,1540.38,727.88,0,0
O018579,2025-05-03,C01413,P0094,R016,2,0.05,1651.9,1390.16,261.74,0,0
O018580,2025-08-06,C00508,P0076,R018,3,0.0,1686.39,1326.39,360.0,0,0
O018581,2024-01-03,C00029,P0024,R013,1,0.1,861.13,827.54,33.59,0,0
O018582,2025-01-24,C01574,P0023,R009,2,0.05,506.06,422.62,83.44,0,0
O018583,2025-04-18,C01702,P0009,R017,4,0.05,3575.84,3141.08,434.76,0,0
O018584,2024-01-03,C01236,P0083,R001,1,0.05,1185.62,867.53,318.09,0,0
O018585,2025-06-13,C00628,P0018,R001,1,0.0,942.45,765.67,176.78,0,0
O018586,2025-01-31,C00741,P0061,R002,1,0.1,678.28,479.76,198.52,0,0
O018587,2024-08-11,C00960,P0045,R015,2,0.15,532.0,488.96,43.04,0,0
O018588,2024-12-18,C00844,P0063,R001,3,0.1,949.13,730.98,218.15,0,0
O018589,2025-05-13,C00448,P0076,R002,2,0.0,1124.26,884.26,240.0,0,0
O018590,2025-04-15,C00744,P0028,R012,2,0.0,1215.68,1039.42,176.26,0,0
O018591,2025-07-21,C00597,P0027,R012,2,0.05,1783.45,1543.96,239.49,0,0
O018592,2024-01-26,C00896,P0042,R006,1,0.15,74.77,69.02,5.75,0,0
O018593,2025-07-29,C00752,P0096,R017,3,0.1,2103.22,1377.45,725.77,0,0
O018594,2024-01-26,C01057,P0053,R010,1,0.0,55.07,48.4,6.67,0,0
O018595,2025-04-20,C01614,P0034,R013,3,0.0,1835.28,1506.15,329.13,0,0
O018596,2024-09-12,C00662,P0061,R015,2,0.1,1356.57,959.52,397.05,0,0
O018597,2024-02-16,C00116,P0025,R014,4,0.1,977.33,691.44,285.89,0,0
O018598,2025-05-18,C01637,P0082,R009,1,0.1,167.47,158.66,8.81,0,0
O018599,2025-02-07,C00373,P0041,R012,1,0.0,496.05,334.3,161.75,0,0
O018600,2025-05-02,C01857,P0099,R004,1,0.1,1012.46,718.45,294.01,0,0
O018601,2024-10-01,C01058,P0071,R014,1,0.15,752.36,677.48,74.88,0,0
O018602,2024-07-22,C01046,P0069,R017,3,0.05,2294.36,1838.55,455.81,0,0
O018603,2025-04-01,C00818,P0037,R014,2,0.1,1146.47,1088.58,57.89,0,0
O018604,2024-06-06,C01423,P0024,R005,2,0.0,1913.62,1655.08,258.54,0,0
O018605,2025-08-16,C01306,P0012,R020,2,0.1,2610.25,1789.48,820.77,0,0
O018606,2025-05-14,C01862,P0089,R015,1,0.0,881.68,756.14,125.54,0,0
O018607,2025-12-31,C00034,P0099,R019,1,0.05,1068.7,718.45,350.25,0,0
O018608,2024-01-20,C00384,P0029,R014,1,0.0,986.11,722.34,263.77,0,0
O018609,2025-03-04,C00556,P0100,R014,4,0.2,1399.26,1032.76,366.5,0,0
O018610,2025-02-11,C00380,P0069,R017,1,0.05,764.79,612.85,151.94,0,0
O018611,2025-09-18,C01897,P0084,R018,1,0.2,734.52,751.58,-17.06,0,0
O018612,2024-11-06,C00146,P0100,R009,4,0.1,1574.17,1032.76,541.41,0,0
O018613,2025-11-15,C00243,P0099,R013,3,0.05,3206.11,2155.35,1050.76,0,0
O018614,2024-06-23,C00885,P0065,R019,2,0.15,867.92,885.02,-17.1,0,0
O018615,2025-09-16,C00529,P0061,R016,1,0.0,753.65,479.76,273.89,0,0
O018616,2025-01-15,C00663,P0075,R003,1,0.2,153.91,139.88,14.03,0,0
O018617,2025-11-20,C01208,P0029,R019,1,0.0,986.11,722.34,263.77,0,0
O018618,2024-06-07,C01122,P0048,R011,3,0.05,394.92,285.99,108.93,0,0
O018619,2024-07-09,C01729,P0087,R004,4,0.15,1263.34,913.36,349.98,0,0
O018620,2025-02-16,C00903,P0016,R015,2,0.05,802.6,719.1,83.5,0,0
O018621,2025-02-07,C01875,P0055,R020,3,0.1,2282.36,1553.34,729.02,0,0
O018622,2024-04-18,C00381,P0040,R018,1,0.05,840.22,778.2,62.02,0,0
O018623,2025-04-21,C00390,P0066,R004,1,0.05,809.12,711.51,97.61,0,0
O018624,2024-10-23,C00783,P0026,R013,2,0.1,1320.86,1134.0,186.86,0,0
O018625,2024-04-20,C00234,P0095,R004,3,0.0,415.86,261.33,154.53,0,0
O018626,2025-01-08,C00058,P0084,R014,3,0.1,2479.0,2254.74,224.26,0,0
O018627,2025-05-25,C00743,P0012,R010,1,0.0,1450.14,894.74,555.4,0,0
O018628,2024-01-24,C01075,P0041,R020,5,0.0,2480.25,1671.5,808.75,0,0
O018629,2025-11-03,C00556,P0007,R001,1,0.15,1238.68,854.41,384.27,0,0
O018630,2025-03-22,C00543,P0018,R009,2,0.05,1790.66,1531.34,259.32,0,0
O018631,2024-07-09,C00195,P0051,R016,2,0.05,1602.86,1303.32,299.54,0,0
O018632,2025-07-02,C00225,P0042,R011,1,0.0,87.96,69.02,18.94,0,0
O018633,2025-09-08,C01767,P0061,R010,2,0.0,1507.3,959.52,547.78,0,0
O018634,2025-11-29,C00132,P0037,R014,2,0.0,1273.86,1088.58,185.28,0,0
O018635,2025-07-31,C01406,P0042,R006,4,0.0,351.84,276.08,75.76,0,0
O018636,2024-05-28,C01429,P0097,R006,5,0.05,5742.04,4013.95,1728.09,0,0
O018637,2024-04-29,C00407,P0091,R008,1,0.0,294.85,206.95,87.9,0,0
O018638,2024-06-01,C00495,P0002,R008,1,0.05,83.57,64.25,19.32,0,0
O018639,2025-10-02,C00736,P0068,R005,1,0.1,553.99,507.33,46.66,0,0
O018640,2024-08-10,C01318,P0020,R014,1,0.0,1187.83,729.28,458.55,0,0
O018641,2024-08-29,C00074,P0084,R008,2,0.05,1744.48,1503.16,241.32,0,0
O018642,2025-10-13,C01632,P0088,R008,1,0.0,87.25,58.34,28.91,0,0
O018643,2024-05-29,C00682,P0073,R004,1,0.0,765.93,629.1,136.83,0,0
O018644,2024-10-24,C01000,P0074,R019,1,0.1,447.94,405.74,42.2,0,0
O018645,2024-08-04,C01820,P0089,R003,2,0.1,1587.02,1512.28,74.74,0,0
O018646,2024-08-08,C00267,P0015,R012,3,0.0,3730.41,2691.09,1039.32,0,0
O018647,2025-03-11,C01896,P0077,R019,3,0.15,1662.06,1188.12,473.94,0,0
O018648,2025-06-25,C01230,P0017,R014,1,0.15,517.51,456.9,60.61,0,0
O018649,2024-07-12,C00854,P0007,R020,1,0.1,1311.54,854.41,457.13,0,0
O018650,2024-01-28,C00144,P0071,R004,4,0.0,3540.52,2709.92,830.6,0,0
O018651,2025-04-12,C00136,P0035,R010,5,0.0,5014.5,3766.45,1248.05,0,0
O018652,2025-02-05,C01635,P0007,R020,5,0.05,6922.03,4272.05,2649.98,0,0
O018653,2025-04-26,C00804,P0010,R002,3,0.0,3015.72,2496.57,519.15,0,0
O018654,2024-11-25,C01524,P0099,R020,2,0.05,2137.41,1436.9,700.51,0,0
O018655,2025-07-21,C01667,P0030,R003,3,0.05,1380.45,960.84,419.61,0,0
O018656,2025-04-01,C00805,P0050,R014,4,0.0,5014.24,3309.6,1704.64,0,0
O018657,2025-07-07,C00633,P0035,R017,2,0.1,1805.22,1506.58,298.64,0,0
O018658,2025-06-18,C00539,P0096,R005,1,0.05,740.02,459.15,280.87,0,0
O018659,2024-12-29,C01274,P0011,R017,1,0.0,493.47,415.83,77.64,0,0
O018660,2024-08-25,C01420,P0063,R011,2,0.0,703.06,487.32,215.74,0,0
O018661,2025-03-01,C00700,P0057,R013,2,0.05,2049.24,1263.42,785.82,0,0
O018662,2025-04-10,C01135,P0076,R002,1,0.0,562.13,442.13,120.0,0,0
O018663,2025-02-21,C01080,P0093,R002,1,0.2,725.73,594.21,131.52,0,0
O018664,2025-01-18,C00291,P0001,R002,1,0.05,155.08,115.78,39.3,0,0
O018665,2024-09-07,C01052,P0003,R007,5,0.1,5372.19,3850.95,1521.24,0,0
O018666,2024-04-07,C01519,P0047,R007,1,0.1,443.96,406.08,37.88,0,0
O018667,2024-11-08,C01925,P0049,R013,3,0.1,2452.63,1765.92,686.71,0,0
O018668,2025-10-06,C00668,P0092,R005,2,0.1,112.86,83.0,29.86,0,0
O018669,2025-06-07,C00478,P0036,R009,1,0.0,1048.47,882.0,166.47,0,0
O018670,2025-07-05,C01788,P0089,R020,1,0.1,793.51,756.14,37.37,0,0
O018671,2025-06-22,C01840,P0013,R020,3,0.05,921.78,789.78,132.0,0,0
O018672,2025-11-04,C01659,P0012,R015,2,0.1,2610.25,1789.48,820.77,0,0
O018673,2024-06-14,C00671,P0080,R012,4,0.15,3618.99,3023.88,595.11,0,0
O018674,2025-06-10,C00552,P0082,R015,5,0.0,930.4,793.3,137.1,0,0
O018675,2024-02-20,C01250,P0014,R015,3,0.0,1412.19,1240.35,171.84,0,0
O018676,2024-06-27,C00511,P0100,R016,2,0.05,830.81,516.38,314.43,0,0
O018677,2024-01-22,C01539,P0012,R008,1,0.0,1450.14,894.74,555.4,0,0
O018678,2024-11-10,C00796,P0092,R008,3,0.1,169.29,124.5,44.79,0,0
O018679,2024-04-12,C00655,P0026,R012,2,0.0,1467.62,1134.0,333.62,0,0
O018680,2024-10-09,C01609,P0004,R020,1,0.05,974.76,686.46,288.3,0,0
O018681,2024-04-08,C00711,P0089,R014,3,0.2,2116.03,2268.42,-152.39,0,0
O018682,2024-01-27,C00262,P0025,R012,1,0.05,257.91,172.86,85.05,0,0
O018683,2024-12-15,C01590,P0061,R020,2,0.05,1431.94,959.52,472.42,0,0
O018684,2024-10-27,C00633,P0087,R005,2,0.05,705.98,456.68,249.3,0,0
O018685,2024-10-31,C01311,P0022,R016,3,0.05,1408.21,917.55,490.66,0,0
O018686,2024-09-09,C01319,P0080,R014,1,0.05,1011.19,755.97,255.22,0,0
O018687,2024-10-26,C00167,P0062,R006,1,0.0,282.03,186.59,95.44,0,0
O018688,2024-01-03,C00067,P0034,R012,2,0.0,1223.52,1004.1,219.42,0,0
O018689,2024-12-15,C01641,P0007,R011,1,0.15,1238.68,854.41,384.27,0,0
O018690,2025-09-11,C00112,P0034,R013,5,0.0,3058.8,2510.25,548.55,0,0
O018691,2024-04-11,C00664,P0051,R019,5,0.0,4218.05,3258.3,959.75,0,0
O018692,2024-04-15,C01525,P0046,R006,4,0.0,4188.56,3446.52,742.04,0,0
O018693,2025-07-24,C00356,P0078,R009,1,0.1,818.18,738.46,79.72,0,0
O018694,2025-01-01,C01045,P0050,R012,4,0.05,4763.53,3309.6,1453.93,0,0
O018695,2024-07-07,C00232,P0047,R002,1,0.0,493.29,406.08,87.21,0,0
O018696,2025-07-27,C01116,P0086,R002,2,0.05,1322.25,1178.58,143.67,0,0
O018697,2024-08-25,C01428,P0055,R009,5,0.05,4015.27,2588.9,1426.37,0,0
O018698,2025-03-17,C00498,P0099,R017,1,0.05,1068.7,718.45,350.25,0,0
O018699,2025-02-10,C00564,P0066,R008,3,0.0,2555.13,2134.53,420.6,0,0
O018700,2024-05-03,C01064,P0096,R013,2,0.15,1324.25,918.3,405.95,0,0
O018701,2025-07-05,C01583,P0091,R016,1,0.0,294.85,206.95,87.9,0,0
O018702,2025-03-27,C01091,P0050,R014,1,0.0,1253.56,827.4,426.16,0,0
O018703,2024-06-01,C01404,P0069,R012,1,0.0,805.04,612.85,192.19,0,0
O018704,2025-07-07,C00828,P0020,R012,2,0.15,2019.31,1458.56,560.75,0,0
O018705,2025-03-29,C00258,P0061,R011,3,0.0,2260.95,1439.28,821.67,0,0
O018706,2025-09-16,C01929,P0051,R020,5,0.0,4218.05,3258.3,959.75,0,0
O018707,2025-08-22,C01593,P0057,R008,3,0.15,2750.3,1895.13,855.17,0,0
O018708,2024-08-20,C00099,P0025,R002,3,0.15,692.27,518.58,173.69,0,0
O018709,2025-11-15,C00552,P0090,R018,1,0.1,44.64,43.23,1.41,0,0
O018710,2024-01-25,C00830,P0012,R010,1,0.05,1377.63,894.74,482.89,0,0
O018711,2024-09-01,C00164,P0083,R020,1,0.0,1248.02,867.53,380.49,0,0
O018712,2025-03-20,C01715,P0096,R014,1,0.0,778.97,459.15,319.82,0,0
O018713,2025-01-25,C00346,P0015,R012,3,0.0,3730.41,2691.09,1039.32,0,0
O018714,2024-06-14,C00413,P0052,R013,1,0.05,431.01,386.04,44.97,0,0
O018715,2024-05-25,C00634,P0067,R008,3,0.05,3486.6,2672.67,813.93,0,0
O018716,2025-07-24,C01870,P0100,R015,4,0.1,1574.17,1032.76,541.41,0,0
O018717,2025-10-02,C00452,P0090,R007,1,0.05,47.12,43.23,3.89,0,0
O018718,2025-05-11,C00851,P0050,R020,1,0.1,1128.2,827.4,300.8,0,0
O018719,2025-01-22,C01365,P0098,R012,1,0.0,1403.73,817.94,585.79,0,0
O018720,2025-07-19,C00314,P0042,R010,2,0.0,175.92,138.04,37.88,0,0
O018721,2024-06-24,C00179,P0043,R006,1,0.1,18.54,14.82,3.72,0,0
O018722,2025-12-08,C00187,P0059,R016,1,0.05,1268.15,891.66,376.49,0,0
O018723,2024-04-01,C00368,P0083,R010,2,0.05,2371.24,1735.06,636.18,0,0
O018724,2025-03-03,C00655,P0026,R010,1,0.0,733.81,567.0,166.81,0,0
O018725,2024-09-06,C01882,P0080,R004,1,0.15,904.75,755.97,148.78,0,0
O018726,2025-10-23,C01840,P0001,R015,2,0.05,310.16,231.56,78.6,0,0
O018727,2024-06-27,C01139,P0034,R002,1,0.05,581.17,502.05,79.12,0,0
O018728,2025-04-14,C01879,P0099,R010,2,0.0,2249.9,1436.9,813.0,0,0
O018729,2024-04-24,C00058,P0073,R016,1,0.1,689.34,629.1,60.24,0,0
O018730,2024-05-12,C01127,P0055,R010,3,0.05,2409.16,1553.34,855.82,0,0
O018731,2024-10-31,C00889,P0079,R004,1,0.0,101.93,76.83,25.1,0,0
O018732,2025-08-07,C00237,P0052,R020,2,0.05,862.01,772.08,89.93,0,0
O018733,2024-07-22,C01107,P0015,R001,3,0.05,3543.89,2691.09,852.8,0,0
O018734,2025-05-22,C00914,P0058,R014,1,0.0,477.75,359.06,118.69,0,0
O018735,2025-02-21,C01527,P0097,R001,1,0.05,1148.41,802.79,345.62,0,0
O018736,2025-12-15,C00836,P0035,R014,2,0.15,1704.93,1506.58,198.35,0,0
O018737,2024-08-07,C00859,P0008,R020,2,0.0,416.24,256.6,159.64,0,0
O018738,2024-06-26,C00463,P0080,R011,4,0.05,4044.76,3023.88,1020.88,0,0
O018739,2025-10-21,C00945,P0054,R001,3,0.0,2629.2,1870.53,758.67,0,0
O018740,2024-08-31,C00153,P0042,R002,1,0.1,79.16,69.02,10.14,0,0
O018741,2024-06-05,C01133,P0058,R005,1,0.0,477.75,359.06,118.69,0,0
O018742,2025-08-23,C00764,P0095,R008,1,0.05,131.69,87.11,44.58,0,0
O018743,2025-08-17,C00548,P0033,R018,1,0.1,638.45,488.41,150.04,0,0
O018744,2024-02-15,C00744,P0027,R001,1,0.05,891.73,771.98,119.75,0,0
O018745,2025-09-17,C01784,P0062,R011,1,0.0,282.03,186.59,95.44,0,0
O018746,2025-04-07,C01408,P0055,R015,3,0.1,2282.36,1553.34,729.02,0,0
O018747,2024-07-22,C01705,P0021,R014,2,0.0,884.78,737.6,147.18,0,0
O018748,2025-01-26,C00789,P0066,R016,1,0.0,851.71,711.51,140.2,0,0
O018749,2024-06-23,C00788,P0066,R014,1,0.0,851.71,711.51,140.2,0,0
O018750,2024-05-03,C00027,P0068,R001,1,0.05,584.76,507.33,77.43,0,0
O018751,2024-04-06,C01365,P0050,R018,1,0.0,1253.56,827.4,426.16,0,0
O018752,2024-04-30,C00041,P0037,R010,1,0.0,636.93,544.29,92.64,0,0
O018753,2025-03-02,C01945,P0041,R010,1,0.05,471.25,334.3,136.95,0,0
O018754,2025-08-15,C01376,P0088,R019,2,0.05,165.78,116.68,49.1,0,0
O018755,2024-12-21,C00932,P0070,R016,2,0.15,103.0,75.88,27.12,0,0
O018756,2024-01-12,C01322,P0049,R003,2,0.15,1544.25,1177.28,366.97,0,0
O018757,2024-11-09,C01988,P0069,R007,1,0.1,724.54,612.85,111.69,0,0
O018758,2025-06-29,C00321,P0044,R008,2,0.0,773.28,531.74,241.54,0,0
O018759,2025-09-02,C01492,P0090,R020,2,0.0,99.2,86.46,12.74,0,0
O018760,2025-06-19,C01733,P0079,R003,1,0.05,96.83,76.83,20.0,0,0
O018761,2024-09-27,C01173,P0015,R010,1,0.05,1181.3,897.03,284.27,0,0
O018762,2025-04-19,C01326,P0009,R010,2,0.0,1882.02,1570.54,311.48,0,0
O018763,2024-02-19,C01013,P0005,R004,1,0.0,672.19,567.23,104.96,0,0
O018764,2024-10-26,C00309,P0005,R011,1,0.05,638.58,567.23,71.35,0,0
O018765,2025-01-27,C01962,P0058,R005,1,0.15,406.09,359.06,47.03,0,0
O018766,2024-01-21,C00576,P0025,R008,1,0.05,257.91,172.86,85.05,0,0
O018767,2024-01-11,C00772,P0074,R016,5,0.0,2488.55,2028.7,459.85,0,0
O018768,2025-08-09,C01948,P0057,R017,2,0.0,2157.1,1263.42,893.68,0,0
O018769,2024-06-10,C00114,P0014,R001,1,0.15,400.12,413.45,-13.33,0,0
O018770,2024-04-01,C00816,P0001,R009,2,0.2,261.18,231.56,29.62,0,0
O018771,2025-03-08,C01112,P0006,R001,1,0.15,200.35,149.21,51.14,0,0
O018772,2024-07-24,C00474,P0062,R003,3,0.15,719.18,559.77,159.41,0,0
O018773,2025-12-16,C01341,P0067,R001,5,0.05,5811.01,4454.45,1356.56,0,0
O018774,2025-11-23,C01049,P0044,R016,2,0.0,773.28,531.74,241.54,0,0
O018775,2025-08-25,C00525,P0012,R011,1,0.0,1450.14,894.74,555.4,0,0
O018776,2024-08-08,C00412,P0096,R005,4,0.15,2648.5,1836.6,811.9,0,0
O018777,2025-10-01,C00574,P0049,R010,1,0.05,862.96,588.64,274.32,0,0
O018778,2024-07-05,C01584,P0052,R015,1,0.1,408.32,386.04,22.28,0,0
O018779,2024-06-24,C01042,P0047,R006,2,0.05,937.25,812.16,125.09,0,0
O018780,2025-12-12,C01589,P0009,R009,2,0.0,1882.02,1570.54,311.48,0,0
O018781,2025-05-07,C01437,P0078,R003,1,0.1,818.18,738.46,79.72,0,0
O018782,2024-03-03,C01602,P0074,R005,2,0.1,895.88,811.48,84.4,0,0
O018783,2025-10-10,C01711,P0023,R005,4,0.1,958.86,845.24,113.62,0,0
